state_name,state_name_slug,state_code,state_code_slug,district,at_large,vacant,bioguide,thomas,opensecrets,votesmart,fec,maplight,wikidata,google_entity_id,title,party,name,name_slug,first_name,middle_name,last_name,name_suffix,goes_by,pronunciation,gender,ethnicity,religion,openly_lgbtq,date_of_birth,entered_office,term_end,biography,phone,fax,latitude,longitude,address_complete,address_number,address_prefix,address_street,address_sec_unit_type,address_sec_unit_num,address_city,address_state,address_zipcode,address_type,website,contact_page,facebook_url,twitter_handle,twitter_url,photo_url
"Florida","florida","FL","fl","10","false","false","D000627",,"N00033449","137637","H2FL08063","2208","Q7909083","kg:/m/0n52xwn","representative","democrat","Val Demings","val-demings","Val",,"Demings",,,"VAL DEM-eengz","female","african-american","unspecified","no","1957-03-12","2017-01-03","2023-01-03","Val Demings, a Representative from Florida; born in Jacksonville, Duvall County, Fla., March 12, 1957; graduated from Wolfson High School, Jacksonville, Fla.; B.S., Florida State University, Tallahassee, Fla., 1979; M.P.A., Webster University, Orlando, Fla., 1996; social worker; police officer; commander of special operations, Orlando, Fla., police department, 2003-2006, chief, 2007-2012; unsuccessful candidate for election to the One Hundred Thirteenth Congress in 2012; elected as a Democrat to the One Hundred Fifteenth Congress (January 3, 2017-present).","202-225-2176","202-225-0999","38.8863235","-77.011373","2436 Rayburn HOB, Washington, DC 20515","2436",,"Rayburn HOB",,,"Washington","DC","20515",,"https://demings.house.gov","https://demings.house.gov/contact/email","https://facebook.com/val.demings","RepValDemings","https://twitter.com/RepValDemings","https://cdn.civil.services/us-house/headshots/512x512/val-demings.jpg"
"Florida","florida","FL","fl","11","false","false","W000806","2002","N00026335","24302","H0FL08208","1422","Q1163099","kg:/m/03cg47l","representative","republican","Daniel Webster","daniel-webster","Daniel",,"Webster",,"Dan","DAN-yuhl WEBB-ster","male","white-american","southern-baptist","no","1949-04-27","2011-01-05","2023-01-03","Daniel Webster, a Representative from Florida; born in Charleston, Kanawha County, West Virginia, on April 27, 1949; graduated from Maynard Evans High School, Orlando, Fla., 1967; B.E.E., Georgia Institute of Technology, Atlanta, Ga., 1971; business owner; member of the Florida state house of representatives, 1980-1998, speaker, 1996-1998; member of the Florida state senate, 1998-2008, majority leader, 2006-2008; elected as a Republican to the One Hundred Twelfth and to the three succeeding Congresses (January 3, 2011-present).","202-225-1002","202-226-6559","38.8863235","-77.011373","2436 Rayburn HOB, Washington, DC 20515","2436",,"Rayburn HOB",,,"Washington","DC","20515",,"https://webster.house.gov","https://webster.house.gov/contact","https://facebook.com/RepWebster","RepWebster","https://twitter.com/RepWebster","https://cdn.civil.services/us-house/headshots/512x512/daniel-webster.jpg"
"Florida","florida","FL","fl","12","false","false","B001257","1838","N00027462","17318","H6FL09070","731","Q1555314","kg:/m/0dy3z1","representative","republican","Gus Bilirakis","gus-bilirakis","Gus","M.","Bilirakis",,,"GUHS bill-uh-RACK-iss","male","white-american","eastern-orthodox","no","1963-02-08","2007-01-04","2023-01-03","Gus Bilirakis, (son of Michael Bilirakis), a Representative from Florida; born in Gainesville, Alachua County, Fla., February 8, 1963; attended St. Petersburg Junior College, St. Petersburg, Fla., 1981-1983; B.A., University of Florida, Gainesville, Fla., 1986; J.D., Stetson University, St. Petersburg, Fla., 1989; lawyer, private practice; professor; member of the Florida state house of representatives, 1998-2006; elected as a Republican to the One Hundred Tenth and to the five succeeding Congresses (January 3, 2007-present).","202-225-5755","202-225-4085","38.8863235","-77.011373","2436 Rayburn HOB, Washington, DC 20515","2436",,"Rayburn HOB",,,"Washington","DC","20515",,"https://bilirakis.house.gov","https://bilirakis.house.gov/contact/email-me","https://facebook.com/GusBilirakis","RepGusBilirakis","https://twitter.com/RepGusBilirakis","https://cdn.civil.services/us-house/headshots/512x512/gus-bilirakis.jpg"
"Florida","florida","FL","fl","13","false","false","C001111",,"N00002942","24311","H6FL13205","2209","Q374693","kg:/m/04jyvv","representative","democrat","Charlie Crist","charlie-crist","Charlie",,"Crist",,,"CHAR-lee KRIST","male","white-american","united-methodist","no","1956-07-24","2017-01-03","2023-01-03","Charlie Crist, a Representative from Florida; born in Altoona, Blair County, Pa., July 24, 1956; graduated from St. Petersburg High School, St. Petersburg, Fla., 1974; attended Wake Forest University, Winston-Salem, N.C.; B.S., Florida State University, Tallahassee, Fla., 1978; J.D., Cumberland School of Law, Birmingham, Ala., 1981; lawyer, private practice; unsuccessful candidate for election to the Florida state senate in 1986; staff, United States Senator Connie Mack of Florida, 1988-1989; member of the Florida state senate, 1993-1999; unsuccessful candidate for election to the United States Senate in 1998; Florida deputy secretary of business and professional regulation, 1999-2001; Florida state education commissioner, 2001-2003; Florida state attorney general, 2003-2007; Governor of Florida, 2007-2011; unsuccessful candidate for election to the United States Senate in 2010; unsuccessful candidate for election for Governor of Florida in 2014; elected as a Democrat to the One Hundred Fifteenth Congress (January 3, 2017-present).","202-225-5961","202-225-9764","38.8863235","-77.011373","2436 Rayburn HOB, Washington, DC 20515","2436",,"Rayburn HOB",,,"Washington","DC","20515",,"https://crist.house.gov","https://crist.house.gov/contact/email","https://facebook.com/charliecrist","CharlieCrist","https://twitter.com/CharlieCrist","https://cdn.civil.services/us-house/headshots/512x512/charlie-crist.jpg"
"Florida","florida","FL","fl","14","false","false","C001066","1839","N00027514","53825","H6FL11126","682","Q458492","kg:/m/0dq1v6","representative","democrat","Kathy Castor","kathy-castor","Kathy",,"Castor",,,"KATH-ee KAST-ur","female","white-american","presbyterian","no","1966-08-20","2007-01-04","2023-01-03","Kathy Castor, a Representative from Florida; born in Miami, Miami-Dade County, Fla., August 20, 1966; B.A., Emory University, Atlanta, Ga., 1988; J.D., Florida State University, Tallahassee, Fla., 1991; lawyer, private practice; member of the Hillsborough County (Fla.) board of commissioners, 2002 to 2006; unsuccessful candidate for election to the Florida state senate in 2000; elected as a Democrat to the One Hundred Tenth and to the five succeeding Congresses (January 3, 2007-present).","202-225-3376","202-225-5652","38.8863235","-77.011373","2436 Rayburn HOB, Washington, DC 20515","2436",,"Rayburn HOB",,,"Washington","DC","20515",,"https://castor.house.gov","https://castor.house.gov/contact/contactform.htm","https://facebook.com/USRepKathyCastor","USRepKCastor","https://twitter.com/USRepKCastor","https://cdn.civil.services/us-house/headshots/512x512/kathy-castor.jpg"
"Florida","florida","FL","fl","15","false","false","F000472",,,,"H0FL15104",,,,"representative","republican","Scott Franklin","scott-franklin","Scott",,"Franklin",,,"scott freynk-lin","male","white-american","presbyterian","no","1964-08-23","2021-01-03","2023-01-03","Franklin graduated from the United States Naval Academy and received an M.B.A. from Embry-Riddle Aeronautical University. He also graduated from the Armed Forces Staff College and Wharton's Executive Leadership Development Program. Franklin was a naval aviator. He was also president of an insurance and risk management agency.","202-225-1252",,"38.8863235","-77.011373","1517 Longworth House Office Building Washington DC 20515-0915","1517",,"Longworth",,,"House Office Building Washington","DC","20515",,"https://franklin.house.gov","https://franklin.house.gov/contact","https://facebook.com/RepFranklin","RepFranklin","https://twitter.com/RepFranklin","https://cdn.civil.services/us-house/headshots/512x512/scott-franklin.jpg"
"Florida","florida","FL","fl","16","false","false","B001260","1840","N00027626","66247","H6FL13148","683","Q2517229","kg:/m/0gtjsp","representative","republican","Vern Buchanan","vern-buchanan","Vern",,"Buchanan",,,"VERN BYOO-kan-uhn","male","white-american","southern-baptist","no","1951-05-08","2007-01-04","2023-01-03","Vern Buchanan, a Representative from Florida; born on May 8, 1951; B.B.A., Cleary University, Ann Arbor, Mich., 1975; M.B.A., University of Detroit, Detroit, Mich., 1986; Michigan Air National Guard, 1970-1976; businessman; campaign staff; elected as a Republican to the One Hundred Tenth and to the five succeeding Congresses (January 3, 2007-present).","202-225-5015","202-226-0828","38.8863235","-77.011373","2436 Rayburn HOB, Washington, DC 20515","2436",,"Rayburn HOB",,,"Washington","DC","20515",,"https://buchanan.house.gov","https://buchanan.house.gov/contact","https://facebook.com/CongressmanBuchanan","VernBuchanan","https://twitter.com/VernBuchanan","https://cdn.civil.services/us-house/headshots/512x512/vern-buchanan.jpg"
"Florida","florida","FL","fl","17","false","false","S001214",,"N00042808","117248","H8FL17053",,"Q5606295",,"representative","republican","Gregory Steube","gregory-steube","Gregory","W.","Steube",,"Greg","GREG STOO-bee","male","white-american","unspecified","no","1978-05-19","2019-01-03","2023-01-03","Greg Steube is the Republican representative from Florida's 17th Congressional District in the U.S. House. Steube was elected to the office on November 6, 2018. Steube is a former Republican member of the Florida State Senate, representing District 23 from 2016 to 2018. Steube served in the Florida House of Representatives, representing District 73 from 2010 to 2016.","202-225-5792",,"38.8867429","-77.0090084","521 Cannon HOB, Washington, DC 20515","521",,"Cannon HOB",,,"Washington","DC","20515",,"https://steube.house.gov","https://steube.house.gov/contact","https://facebook.com/GregSteube","gregsteube","https://twitter.com/gregsteube","https://cdn.civil.services/us-house/headshots/512x512/gregory-steube.jpg"
"Florida","florida","FL","fl","18","false","false","M001199",,"N00037269","166245","H6FL18097","2210","Q27733854",,"representative","republican","Brian Mast","brian-mast","Brian",,"Mast",,,"BRAHY-uhn MAST","male","white-american","christian","no","1980-07-10","2017-01-03","2023-01-03","Brian Mast, a Representative from Florida; born in Grand Rapids, Kent County, Mich., July 10, 1980; graduated from South Christian High School, Grand Rapids, Mich., 1999; attended Palm Beach Atlantic University, West Palm Beach, Fla., 2000-2002; attended American Military University, Charles Town, W.Va., 2008-2010; A.L.B., Harvard University Extension School, Cambridge, Mass., 2016; United States Army, 2000-2012; analyst, National Nuclear Security Administration, 2011-2012; explosive specialist, United States Department of Homeland Security, 2012-2015; elected as a Republican to the One Hundred Fifteenth Congress (January 3, 2017-present).","202-225-3026","202-225-8398","38.8863235","-77.011373","2436 Rayburn HOB, Washington, DC 20515","2436",,"Rayburn HOB",,,"Washington","DC","20515",,"https://mast.house.gov","https://mast.house.gov/contact","https://facebook.com/RepBrianMast","BrianMastFL","https://twitter.com/BrianMastFL","https://cdn.civil.services/us-house/headshots/512x512/brian-mast.jpg"
"Florida","florida","FL","fl","19","false","false","D000032",,,,"H0FL19205",,,,"representative","republican","Byron Donalds","byron-donalds","Byron","Lowell","Donalds",,,"bai-run do-nalds","male","african-american","christian","no","1972-10-28","2021-01-03","2023-01-03","Byron Donalds earned a bachelor's degree in finance and marketing from Florida State University in 2002. Donalds' career experience includes working as a commercial credit officer in banking and as a portfolio manager in financial services.","202-225-2536",,"38.8863235","-77.011373","523 Cannon House Office Building Washington DC 20515-0919","523",,"Cannon",,,"House Office Building Washington","DC","20515",,"https://donalds.house.gov","https://donalds.house.gov/contact","https://facebook.com/RepDonaldsPress","RepDonaldsPress","https://twitter.com/RepDonaldsPress","https://cdn.civil.services/us-house/headshots/512x512/byron-donalds.jpg"
"Florida","florida","FL","fl","20","false","false","H000324","511","N00002884","26798","H2FL23021","276","Q1758631","kg:/m/02534d","representative","democrat","Alcee Hastings","alcee-hastings","Alcee","L.","Hastings",,,"AL-see HAY-stingz","male","african-american","african-methodist","no","1936-09-05","1993-01-05","2023-01-03","Alcee Hastings, a Representative from Florida; born in Altamonte Springs, Seminole County, Fla., September 5, 1936; graduated Crooms Academy, Sanford, Fla, 1953; B.A., Fisk University, Nashville, Tenn., 1958; attended Howard University School of Law, Washington, D.C., 1958-1960; J.D., Florida Agricultural and Mechanical University, Tallahassee, 1963; lawyer, private practice; Broward County, Fla., circuit court judge, 1977-1979; United States district judge for the Southern District of Florida, 1979-1989; elected as a Democrat to the One Hundred Third and to the twelve succeeding Congresses (January 3, 1993-present).","202-225-1313","202-225-1171","38.8863235","-77.011373","2436 Rayburn HOB, Washington, DC 20515","2436",,"Rayburn HOB",,,"Washington","DC","20515",,"https://alceehastings.house.gov","https://alceehastings.house.gov/contact","https://facebook.com/RepHastingsFL","RepHastingsFL","https://twitter.com/RepHastingsFL","https://cdn.civil.services/us-house/headshots/512x512/alcee-hastings.jpg"
"Florida","florida","FL","fl","21","false","false","F000462","2119","N00002893","8102","H2FL14053","1753","Q3182451","kg:/m/0gjdw8_","representative","democrat","Lois Frankel","lois-frankel","Lois",,"Frankel",,,"LOW-iss FRAYNK-uhl","female","white-american","jewish","no","1948-05-16","2013-01-03","2023-01-03","Lois Frankel, a Representative from Florida; born in New York, New York County, N.Y., May 16, 1948; graduated from Great Neck South High School, Great Neck, N.Y., 1966; B.A., Boston University, Boston, Mass., 1970; J.D., Georgetown University, Washington, D.C., 1973; lawyer, private practice; member of the Florida state house of representatives, 1986-1992, 1994-2002; minority leader , 2000-2002; Mayor of West Palm Beach, Fl., 2003-2011; unsuccessful candidate for election to the One Hundred Third Congress in 1992; elected as a Democrat to the One Hundred Thirteenth and to the two succeeding Congresses (January 3, 2013-present).","202-225-9890","561-998-9048","38.8863235","-77.011373","2436 Rayburn HOB, Washington, DC 20515","2436",,"Rayburn HOB",,,"Washington","DC","20515",,"https://frankel.house.gov","https://frankel.house.gov/contact","https://facebook.com/RepLoisFrankel","RepLoisFrankel","https://twitter.com/RepLoisFrankel","https://cdn.civil.services/us-house/headshots/512x512/lois-frankel.jpg"
